question_id,batch_id,question_number,topic,subtopic,difficulty,question_type,review_status,candidate_repair_confidence,candidate_repair_notes,question_text_markdown_candidate,option_a_markdown_candidate,option_b_markdown_candidate,option_c_markdown_candidate,option_d_markdown_candidate,detailed_solution_markdown_candidate
GEN_CAT_QUANT_PNC_PROBABILITY_PRACTICE_BANK_Q12,cat_quant_pnc_probability_practice_bank,,Modern Math / Probability,Probability from a random arrangement,Medium-Hard,MCQ,safe_candidate_ready,high,,"The five distinct letters A, B, C, D, E are arranged in a row uniformly at random. What is the probability that, in the resulting arrangement, A appears before B, B appears before C, and D appears before E?",$\frac{1}{12}$,1 24 5,$\frac{1}{6}$,$\frac{1}{8}$,"### Step 1 The constraints split into two disjoint letter - groups: {A, B, C} and {D, E}. ### Step 2 Among all 3! = 6 relative orderings of A, B, C, exactly one (A before B before C) is favourable: probability $\frac{1}{6}$. ### Step 3 Among all 2! = 2 relative orderings of D, E, exactly one (D before E) is favourable: probability $\frac{1}{2}$. ### Step 4 Since the two groups are disjoint, their relative orderings are independent. ### Step 5 Total probability = 1 6 · $\frac{1}{2}$ = $\frac{1}{12}$."
GEN_CAT_QUANT_PNC_PROBABILITY_PRACTICE_BANK_Q13,cat_quant_pnc_probability_practice_bank,,Modern Math / Probability,Probability via complement and 2-adic valuation casework,Hard,MCQ,safe_candidate_ready,high,,Three fair six - sided dice are rolled. What is the probability that the product of the three numbers obtained is divisible by 4?,$\frac{5}{8}$,$\frac{11}{16}$,$\frac{3}{8}$,$\frac{7}{12}$,"### Step 1 For each die outcome, compute the 2 - adic valuation v of its face value: - v = 0 for {1, 3, 5}: probability $\frac{1}{2}$. - v = 1 for {2, 6}: probability $\frac{1}{3}$. - v = 2 for {4}: probability $\frac{1}{6}$. ### Step 2 Product is divisible by 4 iff the sum of valuations across the three dice is ≥2. ### Step 3 Complement: sum ≤1. - Sum = 0: all three dice from {1, 3, 5}. Probability ($\frac{1}{2}$)3 = $\frac{1}{8}$. - Sum = 1: exactly one die from {2, 6} (i.e., v = 1), other two from {1, 3, 5}, none equal to 4. Probability 3 1 · ($\frac{1}{3}$) · ($\frac{1}{2}$)2 = $\frac{1}{4}$. ### Step 4 P(sum ≤1) = $\frac{1}{8}$ + $\frac{1}{4}$ = $\frac{3}{8}$. ### Step 5 P(divisible by 4) = 1 -$\frac{3}{8}$ = $\frac{5}{8}$."
GEN_CAT_QUANT_PNC_PROBABILITY_PRACTICE_BANK_Q14,cat_quant_pnc_probability_practice_bank,,Modern Math / Probability,Probability with run-length casework,Hard,MCQ,safe_candidate_ready,high,,"A fair coin is tossed 6 times in succession. For the resulting sequence, define an “HH- pair” to be any pair of consecutive tosses that both show heads (so HHH contains 2 HH - pairs, HHHH contains 3 HH - pairs, and so on). What is the probability that the sequence contains exactly 2 HH - pairs?",$\frac{13}{64}$,$\frac{9}{32}$,$\frac{11}{64}$,15 64 6,"### Step 1 For a binary sequence of length 6, if the heads form r maximal runs with a total of h heads, the number of HH - pairs equals h -r. ### Step 2 We need h -r = 2. Also h + (number of tails) = 6, and the r runs need at least r -1 tails as separators, so the number of tails = 6 -h ≥r -1, i.e., r ≤7 -h. ### Step 3 Combine h -r = 2 with r ≤7 -h: r = h -2, so h -2 ≤7 -h, i.e., h ≤4.5. Hence h ∈{3, 4} (note r ≥1 forces h ≥3). ### Step 4 Case h = 3, r = 1. A single block of 3 heads inside a length - 6 string with 3 tails. The block start position is one of {1, 2, 3, 4}. Count: 4. ### Step 5 Case h = 4, r = 2. Two head - runs of total length 4 (compositions: (1, 3), (2, 2), (3, 1)), separated by at least one tail. Tails = 2 total; subtracting the mandatory 1 tail between leaves 1 tail to distribute freely into 3 gaps (before, between, after). This gives 1+2 2 = 3 arrangements per composition. Total: 3 x 3 = 9. ### Step 6 Case h = 5, r = 3: needs at least 2 tails as separators but only 1 tail available. Impossible. Similarly h = 6. ### Step 7 Favourable sequences = 4 + 9 = 13. Total sequences = 2^6 = 64. ### Step 8 Probability = 13 64."
GEN_CAT_QUANT_PNC_PROBABILITY_PRACTICE_BANK_Q16,cat_quant_pnc_probability_practice_bank,,Modern Math / Probability,Probability with divisibility condition,Hard,MCQ,safe_candidate_ready,high,,"The digits 1, 2, 3, 4, 5, 6 are arranged uniformly at random to form a 6 - digit number (each digit used exactly once). What is the probability that the resulting number is divisible by 4?",$\frac{4}{15}$,$\frac{1}{4}$,$\frac{2}{9}$,$\frac{1}{3}$,"### Step 1 A number is divisible by 4 iff its last two digits, read as a 2 - digit number ab (with a in tens, b in units), satisfy 4 | 10a + b. ### Step 2 Total arrangements: 6! = 720. We classify by the ordered last - two - digit pair (a,b) with a ≠ b, both from {1, 2, 3, 4, 5, 6}. ### Step 3 Required: 4 | 10a + b. Examine each unit digit b: - b = 2: 4 | 10a + 2 ⇐=>a odd, a ≠ 2: a ∈{1, 3, 5}. 3 pairs. - b = 4: 4 | 10a + 4 ⇐=>a even, a ≠ 4: a ∈{2, 6}. 2 pairs. - b = 6: 4 | 10a + 6 ⇐=>a odd, a ≠ 6: a ∈{1, 3, 5}. 3 pairs. - b odd =>10a + b is odd, not divisible by 4. 0 pairs. ### Step 4 Valid ordered (a,b) pairs: 3 + 2 + 3 = 8. ### Step 5 For each valid last - two - digit pair, the first 4 digits are a permutation of the remaining 4 digits: 4! = 24. ### Step 6 Favourable arrangements = 8 · 24 = 192. ### Step 7 Probability = $\frac{192}{720}$ = $\frac{4}{15}$."
GEN_CAT_QUANT_PNC_PROBABILITY_PRACTICE_BANK_Q17,cat_quant_pnc_probability_practice_bank,,Modern Math / Probability,Stopping-time probability,Hard,TITA,safe_candidate_ready,high,,"A fair six - sided die is rolled repeatedly and rolling stops the first time a 1 or a 6 appears. Let P be the probability that the die is rolled at most 3 times. If P = p q in lowest terms, find p + q.",,,,,"### Step 1 Each roll independently terminates with probability $\frac{2}{6}$ = $\frac{1}{3}$ (a 1 or a 6) and continues with probability $\frac{4}{6}$ = $\frac{2}{3}$. ### Step 2 “At most 3 rolls” is the complement of “no 1 or 6 in the first 3 rolls”. ### Step 3 P(no stop in 3 rolls) = ($\frac{2}{3}$)3 = $\frac{8}{27}$. ### Step 4 P = 1 -$\frac{8}{27}$ = $\frac{19}{27}$. ### Step 5 gcd(19, 27) = 1, so p + q = 19 + 27 = 46."
GEN_CAT_QUANT_PNC_PROBABILITY_PRACTICE_BANK_Q18,cat_quant_pnc_probability_practice_bank,,Modern Math / Probability,Bayesian updating with subsequent draw,Hard,TITA,safe_candidate_ready,high,,"Box A contains 3 red and 5 blue balls. Box B contains 4 red and 4 blue balls. A box is chosen uniformly at random and a ball is drawn from it; the ball turns out to be red. The ball is returned to the same box, and another ball is now drawn from the same box. If the probability that this second ball is also red equals p q in lowest terms, find p + q.",,,,,"### Step 1 Prior: P(A) = P(B) = $\frac{1}{2}$. Likelihood: P(red|A) = $\frac{3}{8}$, P(red|B) = $\frac{4}{8}$ = $\frac{1}{2}$. ### Step 2 Total probability of red on the first draw: $\frac{1}{2}$ · 3 8 + $\frac{1}{2}$ · 4 8 = 7 16. ### Step 3 Posterior given red: P(A | red) = ($\frac{1}{2}$)($\frac{3}{8}$) $\frac{7}{16}$ = $\frac{3}{16}\frac{7}{16}$ = 3 7, P(B | red) = 4 7. ### Step 4 Second draw (with replacement) from the same box: P(2nd red | 1st red) = 3 7 · 3 8 + 4 7 · 4 8 = 9 56 + 16 56 = 25 56. ### Step 5 gcd(25, 56) = 1, so p + q = 25 + 56 = 81."
GEN_CAT_HARDENED_QUANT_15Q_Q10,cat_hardened_quant_15q,,Number System,Unmapped,Medium-Hard,TITA,safe_candidate_ready,high,,"Two distinct natural numbers have HCF 15 and LCM 1575. How many unordered pairs {a, b} of such natural numbers exist? Enter the answer as an integer. - -",,,,,"Write a = 15m, b = 15n with gcd(m,n) = 1. Then LCM(a,b) = 15mn = 1575, so mn = 105 = 3 · 5 · 7. Number of unordered pairs {m, n} of coprime positive integers with mn = N equals 2 ω(N) - 1, where ω(N) is the number of distinct prime factors. Here ω(105) = 3, giving 22 = 4 pairs. Explicitly the four pairs {a, b} are: {15, 1575}, {45, 525}, {75, 315}, {105, 225}. The pair {m, n} = {1, 105} etc. are all distinct because a ≠ b (since $\sqrt{105}$ is irrational, so m ≠ n)."
GEN_CAT_QUANT_BATCH01_Q05,cat_quant_batch01,,Number System,Digit constraints,Medium-Hard,MCQ,safe_candidate_ready,high,,"For a four - digit number greater than 1000, the sum of the digits in the thousands, hundreds and tens places is 17. The sum of the digits in the hundreds, tens and units places is 18. The digit in the tens place is 4 more than the digit in the units place. What is the difference between the largest and the smallest possible values of the number?",1622,1548,811,2433,"### Step 1 Let the four digits be a, b, c, d, where a is the thousands digit. ### Step 2 The conditions give $a+b$ + c = 17, b + c + d = 18, c = d + 4. ### Step 3 Subtracting the first equation from the second gives d -a = 1, so d = a + 1. ### Step 4 Hence c = d + 4 = a + 5. Substituting in $a+b$ + c = 17, we get $a+b$ + a + 5 = 17, so b = 12 -2a. ### Step 5 Since all digits must be valid, a = 2, 3, 4. The corresponding numbers are 2873, 3684, 4495. ### Step 6 The required difference is 4495 -2873 = 1622."
GEN_CAT_QUANT_BATCH01_Q07,cat_quant_batch01,,Number System,Prime factorisation and exponents,Medium-Hard,TITA,safe_candidate_ready,high,,"If x, y, z are natural numbers satisfying 12x · 45y = 20z · 276, then find x + y + z.",,,,,"### Step 1 Prime - factorise each base: 12 = 22 · 3, 45 = 32 · 5, 20 = 22 · 5, 27 = 33. ### Step 2 Therefore 12x · 45y = 22x3x+2y5y, and 20z · 276 = 22z5z318. ### Step 3 Comparing powers of 2, 2x = 2z, so x = z. ### Step 4 Comparing powers of 5, y = z. ### Step 5 Comparing powers of 3, x + 2y = 18. Since x = y = z, we get 3z = 18, so z = 6. ### Step 6 Hence x = y = z = 6, and x + y + z = 18."
GEN_CAT_QUANT_BATCH02_Q03,cat_quant_batch02,,Number System,Digits and integer constraints,Medium-Hard,TITA,safe_candidate_ready,high,,"For a four - digit number abcd, the sum of the thousands, hundreds and tens digits is 17, while the sum of the hundreds, tens and units digits is 19. The tens digit is one less than twice the thousands digit. Find the difference between the largest and the smallest possible values of the number.",,,,,"### Step 1 Let the number be abcd. The conditions give $a+b$ + c = 17 and b + c + d = 19. ### Step 2 Subtracting the first equation from the second, d -a = 2 =>d = a + 2. ### Step 3 The tens digit is one less than twice the thousands digit, so c = 2a -1. ### Step 4 From $a+b$ + c = 17, b = 17 -a -(2a -1) = 18 -3a. Since all are digits and a ≥1, the possible values of a are checked using 0 ≤b, c, d ≤9. This gives a = 3, 4, 5. 6 The corresponding numbers are 3955, 4676, 5397. ### Step 5 The required difference is 5397 -3955 = 1442."
GEN_CAT_QUANT_TOUGH_BATCH_Q10,cat_quant_tough_batch,10,Number System,Remainders,Medium-Hard,MCQ,safe_candidate_ready,high,,"What is the least positive integer N that is divisible by 11 and leaves remainders 2, 3, and 4 when divided by 5, 7, and 9 respectively?",1552,2187,2992,3302,"### Step 1 First solve the conditions modulo 5, 7, and 9: N ≡2 (mod 5), N ≡3 (mod 7), N ≡4 (mod 9). ### Step 2 Numbers satisfying the first condition are N = 5a + 2. Imposing the second condition gives 5a + 2 ≡3 (mod 7), so 5a ≡1 (mod 7), hence a ≡3 (mod 7). Thus N = 35b + 17. ### Step 3 Now impose the condition modulo 9: 35b + 17 ≡4 (mod 9). Since 35 ≡8 and 17 ≡8, 8b + 8 ≡4 (mod 9), so 8b ≡5 (mod 9), giving b ≡5 (mod 9). Thus N = 315c + 192. ### Step 4 Now require divisibility by 11: 315c + 192 ≡0 (mod 11). Since 315 ≡7 and 192 ≡5, 7c + 5 ≡0 (mod 11). Hence 7c ≡6 (mod 11), so c ≡8 (mod 11). ### Step 5 The least positive value comes from c = 8: N = 315 x 8 + 192 = 2992."
GEN_CAT_QUANT_TOUGH_BATCH03_Q10,cat_quant_tough_batch03,,Number System,Remainders and CRT,Hard,MCQ,safe_candidate_ready,high,,"Find the smallest positive integer N such that N leaves remainders 2, 3 and 4 when divided by 5, 7 and 9, respectively, and N is divisible by 11.",2299,2992,3927,4158,"### Step 1 The first three conditions are N ≡2 (mod 5), N ≡3 (mod 7), N ≡4 (mod 9). ### Step 2 Combine the first two. Numbers N ≡2 (mod 5) are 2, 7, 12, 17, 22, 27, 32,.... Among these, 17 ≡3 (mod 7). Thus, N ≡17 (mod 35). ### Step 3 Write N = 17 + 35k. Use the condition modulo 9: 17 + 35k ≡4 (mod 9). This gives 8 + 8k ≡4 (mod 9) =>8k ≡5 (mod 9). Since 8 ≡-1 (mod 9), k ≡4 (mod 9). ### Step 4 Hence, N = 17 + 35(4 + 9t) = 157 + 315t. ### Step 5 Also, N is divisible by 11: 157 + 315t ≡0 (mod 11). Since 157 ≡3 and 315 ≡7, 3 + 7t ≡0 (mod 11) =>7t ≡8 (mod 11). The inverse of 7 modulo 11 is 8, so t ≡64 ≡9 (mod 11). 13 The smallest non-negative t is 9. Therefore, N = 157 + 315 x 9 = 2992."
GEN_CAT_QUANT_TOUGH_END_VERIFIED_PRACTICE_BATCH_Q10,cat_quant_tough_end_verified_practice_batch,,Number System,Remainders via Chinese Remainder Theorem,Hard,MCQ,safe_candidate_ready,high,,Find the remainder when 72026 + 112026 is divided by 60.,2,26,38,50,"### Step 1 Use CRT with the coprime factorisation 60 = 4 · 3 · 5. ### Step 2 Mod 4: 7 ≡-1 (mod 4), so 72026 ≡1. 11 ≡-1 (mod 4), so 112026 ≡1. Sum ≡2 (mod 4). ### Step 3 Mod 3: 7 ≡1 (mod 3), so 72026 ≡1. 11 ≡-1 (mod 3), so 112026 ≡1. Sum ≡2 (mod 3). ### Step 4 Mod 5: 7 ≡2 (mod 5); the order of 2 mod 5 is 4 (cycle 2, 4, 3, 1). Since 2026 = 4 · 506 + 2, we have 72026 ≡22 = 4. 11 ≡1 (mod 5), so 112026 ≡1. Sum ≡5 ≡0 (mod 5). ### Step 5 Combine. From mod 4 and mod 3 (both ≡2): x ≡2 (mod 12). Candidates in {0, 1,..., 59}: {2, 14, 26, 38, 50}. Of these, the one with x ≡0 (mod 5) is 50. ### Step 6 Answer: (D) 50."
GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_2_Q03,cat_quant_verified_practice_batch_01_2,10,Number System,Divisibility with digit constraints,Hard,MCQ,safe_candidate_ready,high,,How many three - digit positive integers N satisfy all of the following conditions? - N is divisible by 7. - The sum of the digits of N is divisible by 7. - All three digits of N are non - zero and pairwise distinct.,3,4,5,6,"### Step 1 Write N = 100a + 10b + c, with a, b, c distinct non - zero digits in {1, 2,..., 9}. The digit sum is $a+b$ + c. ### Step 2 Modulo 7: 100 ≡2, 10 ≡3, 1 ≡1, so N ≡2a + 3b + c (mod 7). The digit - sum condition gives $a+b$ + c ≡0 (mod 7), i.e., c ≡-($a+b$) (mod 7). Substituting into N: N ≡2a + 3b + (-($a+b$)) = a + 2b 10 (mod 7). Hence both conditions together reduce to a + 2b ≡0 (mod 7) plus the value of c modulo 7 being determined. ### Step 3 For each b ∈{1, 2,..., 9}, find the allowed a ∈{1, 2,..., 9} \ {b} with a ≡-2b (mod 7): b = 1: a ∈{5}; b = 2: a ∈{3}; b = 3: a ∈{1, 8}; b = 4: a ∈{6}; b = 5: a ∈{4}; b = 6: a ∈{2, 9}; b = 7: a ∈ { } (only a = 7, but a = b); b = 8: a ∈{5}; b = 9: a ∈{3}. This yields 10 ordered pairs (a,b): (5, 1), (3, 2), (1, 3), (8, 3), (6, 4), (4, 5), (2, 6), (9, 6), (5, 8), (3, 9). ### Step 4 For each (a,b), c must satisfy c ≡-($a+b$) (mod 7), c ∈{1,..., 9} \ {a, b}. Checking each: (5, 1): c ≡-6 ≡1 (mod 7), so c ∈{1, 8}. Excluding c = 1 = b leaves c = 8. Number: 518. (3, 2): c ≡-5 ≡2 (mod 7), so c ∈{2, 9}. Excluding c = 2 = b leaves c = 9. Number: 329. (1, 3): c ≡-4 ≡3 (mod 7), so c = 3. Excluded since c = b. No valid N. (8, 3): c ≡-11 ≡3 (mod 7), so c = 3 = b. No valid N. (6, 4): c ≡-10 ≡4 (mod 7), so c = 4 = b. No valid N. (4, 5): c ≡-9 ≡5 (mod 7), so c = 5 = b. No valid N. (2, 6): c ≡-8 ≡6 (mod 7), so c = 6 = b. No valid N. (9, 6): c ≡-15 ≡6 (mod 7), so c = 6 = b. No valid N. (5, 8): c ≡-13 ≡1 (mod 7), so c ∈{1, 8}. Excluding c = 8 = b leaves c = 1. Number: 581. (3, 9): c ≡-12 ≡2 (mod 7), so c ∈{2, 9}. Excluding c = 9 = b leaves c = 2. Number: 392. ### Step 5 The valid numbers are 518, 329, 581, 392. Verifying: 518 = 7 x 74, digit sum 14 = 7 x 2; 329 = 7 x 47, digit sum 14; 581 = 7 x 83, digit sum 14; 392 = 7 x 56, digit sum 14. All have three distinct non - zero digits. ### Step 6 The count is 4."
GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_2_Q13,cat_quant_verified_practice_batch_01_2,,Number System,"Divisors, perfect squares and cubes",Hard,MCQ,safe_candidate_ready,high,,Let N = 26 · 34 · 53 · 72. How many positive divisors of N are perfect squares but not perfect cubes?,44,46,48,50,"### Step 1 A divisor of N = 26 · 34 · 53 · 72 has the form 2a · 3b · 5c · 7d with 0 ≤a ≤6, 0 ≤b ≤4, 0 ≤c ≤3, 0 ≤d ≤2. ### Step 2 For the divisor to be a perfect square, each of a, b, c, d must be even: a ∈{0, 2, 4, 6} (4 choices), b ∈{0, 2, 4} (3 choices), c ∈{0, 2} (2 choices, since c ≤3), d ∈{0, 2} (2 choices). Total perfect - square divisors = 4 · 3 · 2 · 2 = 48. ### Step 3 For a divisor to be both a perfect square and a perfect cube, each exponent must be a multiple of lcm(2, 3) = 6: a ∈{0, 6} (2 choices), b ∈{0} (since b ≤4), c ∈{0} (since c ≤3), d ∈{0} (since d ≤2). Total = 2 · 1 · 1 · 1 = 2 (namely 1 and 26). ### Step 4 Perfect - square divisors that are not perfect cubes: 48 -2 = 46. 15"
GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_02_TOUGH_Q04,cat_quant_verified_practice_batch_02_tough,,Number System,Digit constraints and divisibility,Hard,MCQ,safe_candidate_ready,high,,"Let N be a four - digit number with distinct digits allowed or repeated digits allowed. The number obtained by reversing its digits exceeds N by 2178. Also, N is divisible by 9. How many such four- digit numbers are possible?",5,6,7,8,"### Step 1 Let N = 1000a + 100b + 10c + d, where a ≠ 0. Its reverse is 1000d + 100c + 10b + a. ### Step 2 The difference is (1000d + 100c + 10b + a) -(1000a + 100b + 10c + d) = 2178. This simplifies to 999(d -a) + 90(c -b) = 2178. ### Step 3 Divide by 9: 111(d -a) + 10(c -b) = 242. Modulo 10 gives d -a ≡2 (mod 10). Since d -a is between -9 and 9, we get d -a = 2. ### Step 4 Substitute this: 222 + 10(c -b) = 242 =>c -b = 2. So d = a + 2 and c = b + 2. ### Step 5 For N to be divisible by 9, $a+b$ + c + d = 2a + 2b + 4 must be divisible by 9. Hence $a+b$ + 2 is divisible by 9. ### Step 6 Since d = a + 2 ≤9, a = 1, 2,..., 7. Since c = b + 2 ≤9, b = 0, 1,..., 7. The condition gives $a+b$ = 7, yielding 7 possible pairs. 9"
