exam_slug,section,year,slot,paper_code,question_id,question_text,question_type,option_a,option_b,option_c,option_d,correct_answer,detailed_solution,topic,subtopic,archetype,difficulty,source_reference,frequency_weight,probability_score,trend_score,is_free,is_premium,tags
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q14,"John jogs on track A at 6 kmph and Mary jogs on track B at 7.5 kmph. The total length of tracks A and B is 325 metres. While John makes 9 rounds of track A, Mary makes 5 rounds of track B. In how many seconds will Mary make one round of track A? [TITA] Answer Actual CAT 2019 Question Paper online.2IIM.com",TITA,,,,,48,"John jogs on track A at 6 kmph and Mary jogs on track B at 7.5 kmph. The total length of tracks A and B is 325 metres. While John makes 9 rounds of track A, Mary makes 5 rounds of track B. In how many seconds will Mary make one round of track A? [TITA] Answer: 48 Back to Question Difficulty Level – Topic – Races Medium --- PAGE 54 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Time Speed Distance,Relative speed problem,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Arithmetic, subtopic:Time Speed Distance, archetype:Relative speed problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q15,"Anil alone can do a job in 20 days while Sunil alone can do it in 40 days. Anil starts the job, and after 3 days, Sunil joins him. Again, after a few more days, Bimal joins them and they together finish the job. If Bimal has done 10% of the job, then in how many days was the job done? Actual CAT 2019 Question Paper online.2IIM.com",MCQ,13,12,15,14 Answer,A,"Anil alone can do a job in 20 days while Sunil alone can do it in 40 days. Anil starts the job, and after 3 days, Sunil joins him. Again, after a few more days, Bimal joins them and they together finish the job. If Bimal has done 10% of the job, then in how many days was the job done? A) 13 B) 12 C) 15 D) 14 Back to Question Difficulty Level – Topic – Work & time Medium --- PAGE 55 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Time and Work,Work-efficiency problem,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Arithmetic, subtopic:Time and Work, archetype:Work-efficiency problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q16,"In an examination, Rama's score was one-twelfth of the sum of the scores of Mohan and Anjali. After a review, the score of each of them increased by 6. The revised scores of Anjali, Mohan, and Rama were in the ratio 11:10:3. Then Anjali's score exceeded Rama's score by Actual CAT 2019 Question Paper online.2IIM.com",MCQ,26,32,24,35 Answer,B,"In an examination, Rama's score was one-twelfth of the sum of the scores of Mohan and Anjali. After a review, the score of each of them increased by 6. The revised scores of Anjali, Mohan, and Rama were in the ratio 11:10:3. Then Anjali's score exceeded Rama's score by A) 26 B) 32 C) 24 D) 35 Back to Question Difficulty Level – Topic – Ratio & proportion Medium --- PAGE 56 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Ratio and Proportion,Successive percentage change,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Arithmetic, subtopic:Ratio and Proportion, archetype:Successive percentage change"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q17,"In an examination, the score of A was 10% less than that of B, the score of B was 25% more than that of C, and the score of C was 20% less than that of D. If A scored 72, then the score of D was [TITA] Answer Actual CAT 2019 Question Paper online.2IIM.com",TITA,,,,,80,"In an examination, the score of A was 10% less than that of B, the score of B was 25% more than that of C, and the score of C was 20% less than that of D. If A scored 72, then the score of D was [TITA] Answer : 80 Back to Question Difficulty Level – Topic – Percentages Medium --- PAGE 57 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Percentages,Successive percentage change,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Arithmetic, subtopic:Percentages, archetype:Successive percentage change"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q18,"The base of a regular pyramid is a square and each of the other four sides is an equilateral triangle, length of each side being 20 cm. The vertical height of the pyramid, in cm, is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,10√2,8√3,12,5√5 Answer,A,"The base of a regular pyramid is a square and each of the other four sides is an equilateral triangle, length of each side being 20 cm. The vertical height of the pyramid, in cm, is A) 10√2 B) 8√3 C) 12 D) 5√5 online.2IIM.com Back to Question Difficulty Level – Topic – Mensuration Medium --- PAGE 58 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Geometry,Triangles,Ratio sharing problem,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Geometry, subtopic:Triangles, archetype:Ratio sharing problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q19,"If x is a real number, then 𝑙𝑜𝑔𝑒 4𝑥−𝑥2 3 is a real number number if and only if Actual CAT 2019 Question Paper online.2IIM.com",MCQ,-3 x 3,1 x 2,1 x 3,-1 x 3 Answer,C,"If x is a real number ,then 𝑙𝑜𝑔𝑒 4𝑥−𝑥2 3 is a real number if and only if A) -3 x 3 B) 1 x 2 C) 1 x 3 D) -1 x 3 Back to Question Difficulty Level – Topic – Logarithms Hard --- PAGE 59 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Algebra,Logarithms,AP/GP sequence problem,Easy,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Algebra, subtopic:Logarithms, archetype:AP/GP sequence problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q20,"Let ABC be a right-angled triangle with hypotenuse BC of length 20 cm. If AP is perpendicular on BC, then the maximum possible length of AP, in cm, is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,10,8√2,6√2,5 Answer,A,"Let ABC be a right-angled triangle with hypotenuse BC of length 20 cm. If AP is perpendicular on BC, then the maximum possible length of AP, in cm, is A) 10 B) 8√2 C) 6√2 D) 5 Back to Question Difficulty Level – Topic – Geometry Medium --- PAGE 60 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Geometry,Triangles,Inequality optimization problem,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Geometry, subtopic:Triangles, archetype:Inequality optimization problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q21,"Two ants A and B start from a point P on a circle at the same time, with A moving clock-wise and B moving anti-clockwise. They meet for the first time at 10:00 am when A has covered 60% of the track. If A returns to P at 10:12 am, then B returns to P at Actual CAT 2019 Question Paper online.2IIM.com",MCQ,10:27 am,10:25 am,10:45 am,10:18 am Answer,A,"Two ants A and B start from a point P on a circle at the same time, with A moving clock-wise and B moving anti-clockwise. They meet for the first time at 10:00 am when A has covered 60% of the track. If A returns to P at 10:12 am, then B returns to P at A) 10:27 am B) 10:25 am C) 10:45 am D) 10:18 am Back to Question Difficulty Level – Topic – Speed, time & distance Medium --- PAGE 61 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Time Speed Distance,Relative speed problem,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Arithmetic, subtopic:Time Speed Distance, archetype:Relative speed problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q22,"How many pairs of (m,n) satisfy the equation m2 + 105 = n2? [TITA] Answer Actual CAT 2019 Question Paper online.2IIM.com",TITA,,,,,D,"How many pairs of (m,n) satisfy the equation m2 + 105 = n2? [TITA] Answer : 4 Back to Question Difficulty Level – Topic – Number theory Medium --- PAGE 62 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Algebra,Progressions,AP/GP sequence problem,Easy,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Algebra, subtopic:Progressions, archetype:AP/GP sequence problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q23,"The salaries of Ramesh, Ganesh and Rajesh were in the ratio 6:5:7 in 2010, and in the ratio 3:4:3 in 2015. If Ramesh’s salary increased by 25% during 2010-2015, then the percentage increase in Rajesh’s salary during this period is closest to Actual CAT 2019 Question Paper online.2IIM.com",MCQ,7,9,8,10 Answer,A,"The salaries of Ramesh, Ganesh and Rajesh were in the ratio 6:5:7 in 2010, and in the ratio 3:4:3 in 2015. If Ramesh’s salary increased by 25% during 2010-2015, then the percentage increase in Rajesh’s salary during this period is closest to A) 7 B) 9 C) 8 D) 10 Back to Question Difficulty Level – Topic – Ratio & proportion Medium --- PAGE 63 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Percentages,Successive percentage change,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Arithmetic, subtopic:Percentages, archetype:Successive percentage change"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q24,"A man makes complete use of 405 cc of iron, 783 cc of aluminum, and 351 cc of copper to make a number of solid right circular cylinders of each type of metal. These cylinders have the same volume and each of these has radius 3 cm. If the total number of cylinders is to be kept at a minimum, then the total surface area of all these cylinders, in sq cm, is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,1044(4 + π),8464π,928π,1026(1 + π) Answer,D,"A man makes complete use of 405 cc of iron, 783 cc of aluminium, and 351 cc of copper to make a number of solid right circular cylinders of each type of metal. These cylinders have the same volume and each of these has radius 3 cm. If the total number of cylinders is to be kept at a minimum, then the total surface area of all these cylinders, in sq cm, is A) 1044(4 + π) B) 8464π C) 928π D) 1026(1 + π) Back to Question Difficulty Level – Topic – Mensuration Hard --- PAGE 64 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Geometry,Mensuration,Mensuration volume/area problem,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Geometry, subtopic:Mensuration, archetype:Mensuration volume/area problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q25,"The quadratic equation x2 + bx + c = 0 has two roots 4a and 3a, where a is an integer. Which of the following is a possible value of b2 + c? Actual CAT 2019 Question Paper online.2IIM.com",MCQ,3721,549,361,427 Answer,B,"The quadratic equation x2 + bx + c = 0 has two roots 4a and 3a, where a is an integer. Which of the following is a possible value of b2 + c? A) 3721 B) 549 C) 361 D) 427 Back to Question Difficulty Level – Topic – Linear & quadratic equations Hard --- PAGE 65 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Algebra,Quadratic Equations,Roots and coefficients problem,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Algebra, subtopic:Quadratic Equations, archetype:Roots and coefficients problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q26,"In a six-digit number, the sixth, that is, the rightmost, digit is the sum of the first three digits, the fifth digit is the sum of first two digits, the third digit is equal to the first digit, the second digit is twice the first digit and the fourth digit is the sum of fifth and sixth digits. Then, the largest possible value of the fourth digit is [TITA] Answer Actual CAT 2019 Question Paper online.2IIM.com",TITA,,,,,7,"In a six-digit number, the sixth, that is, the rightmost, digit is the sum of the first three digits, the fifth digit is the sum of first two digits, the third digit is equal to the first digit, the second digit is twice the first digit and the fourth digit is the sum of fifth and sixth digits. Then, the largest possible value of the fourth digit is [TITA] Answer : 7 Back to Question Difficulty Level – Topic – Number theory Medium --- PAGE 66 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Algebra,Progressions,AP/GP sequence problem,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Algebra, subtopic:Progressions, archetype:AP/GP sequence problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q27,"Mukesh purchased 10 bicycles in 2017, all at the same price. He sold six of these at a profit of 25% and the remaining four at a loss of 25%. If he made a total profit of Rs. 2000, then his purchase price of a bicycle, in Rupees, was Actual CAT 2019 Question Paper online.2IIM.com",MCQ,2000,6000,8000,4000 Answer,D,"Mukesh purchased 10 bicycles in 2017, all at the same price. He sold six of these at a profit of 25% and the remaining four at a loss of 25%. If he made a total profit of Rs. 2000, then his purchase price of a bicycle, in Rupees, was A) 2000 B) 6000 C) 8000 D) 4000 Back to Question Difficulty Level – Topic – Profit & loss Medium --- PAGE 67 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Profit and Loss,Profit-loss transaction problem,Medium,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Arithmetic, subtopic:Profit and Loss, archetype:Profit-loss transaction problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q28,"The number of common terms in the two sequences: 15, 19, 23, 27, . . . . , 415 and 14, 19, 24, 29, . . . , 464 is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,20,18,21,19 Answer,A,"The number of common terms in the two sequences: 15, 19, 23, 27, . . . . , 415 and 14, 19, 24, 29, . . . , 464 is A) 20 B) 18 C) 21 D) 19 Back to Question Difficulty Level – Topic – Sequence & series Medium --- PAGE 68 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Algebra,Progressions,AP/GP sequence problem,Easy,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Algebra, subtopic:Progressions, archetype:AP/GP sequence problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q29,"If (2n+1) + (2n+3) + (2n+5) + … + (2n+47) = 5280, then what is the value of 1+2+3+...+n ? [TITA] Answer Actual CAT 2019 Question Paper online.2IIM.com",TITA,,,,,4851,"If (2n+1) + (2n+3) + (2n+5) + … + (2n+47) = 5280 , then what is the value of 1+2+3+...+n ? [TITA] Answer: 4851 Back to Question Difficulty Level – Topic – Sequence & series Medium --- PAGE 69 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Algebra,Progressions,AP/GP sequence problem,Easy,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Algebra, subtopic:Progressions, archetype:AP/GP sequence problem"
cat,QA,2019,Slot 2,CAT_2019_S2_QA,CAT_2019_S2_QA_Q30,"The strength of a salt solution is p% if 100 ml of the solution contains p grams of salt. Each of three vessels A, B, C contains 500 ml of salt solution of strengths 10%, 22%, and 32%, respectively. Now, 100 ml of the solution in vessel A is transferred to vessel B. Then, 100 ml of the solution in vessel B is transferred to vessel C. Finally, 100 ml of the solution in vessel C is transferred to vessel A. The strength, in percentage, of the resulting solution in vessel A is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,15,12,13,14 Answer,D,"The strength of a salt solution is p% if 100 ml of the solution contains p grams of salt. Each of three vessels A, B, C contains 500 ml of salt solution of strengths 10%, 22%, and 32%, respectively. Now, 100 ml of the solution in vessel A is transferred to vessel B. Then, 100 ml of the solution in vessel B is transferred to vessel C. Finally, 100 ml of the solution in vessel C is transferred to vessel A. The strength, in percentage, of the resulting solution in vessel A is A) 15 B) 12 C) 13 D) 14 Back to Question Difficulty Level – Topic – Mixtures Hard --- PAGE 70 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Percentages,Successive percentage change,Hard,data/extracted_text/2019/Slot_2/QA/CAT_2019_Slot_2_QA.txt,,,,true,false,"year:2019, slot:Slot 2, topic:Arithmetic, subtopic:Percentages, archetype:Successive percentage change"
